age,gender,level,value
8,Non-binary,Outside Australia,0.0
8,Total,New South Wales,0.0
8,Total,Victoria,0.0
8,Total,Queensland,0.0
8,Total,South Australia,0.0
8,Total,Western Australia,0.0
8,Total,Tasmania,0.0
8,Total,Northern Territory,0.0
8,Total,Australian Capital Territory,0.0
8,Total,Other Territories,0.0
8,Total,Outside Australia,0.0
9,Man,New South Wales,0.0
9,Man,Victoria,0.0
9,Man,Queensland,0.0
9,Man,South Australia,0.0
9,Man,Western Australia,0.0
9,Man,Tasmania,0.0
9,Man,Northern Territory,0.0
9,Man,Australian Capital Territory,0.0
9,Man,Other Territories,0.0
9,Man,Outside Australia,0.0
9,Woman,New South Wales,0.0
9,Woman,Victoria,0.0
9,Woman,Queensland,0.0
9,Woman,South Australia,0.0
9,Woman,Western Australia,0.0
9,Woman,Tasmania,0.0
9,Woman,Northern Territory,0.0
9,Woman,Australian Capital Territory,0.0
9,Woman,Other Territories,0.0
9,Woman,Outside Australia,0.0
9,Non-binary,New South Wales,0.0
9,Non-binary,Victoria,0.0
9,Non-binary,Queensland,0.0
9,Non-binary,South Australia,0.0
9,Non-binary,Western Australia,0.0
9,Non-binary,Tasmania,0.0
9,Non-binary,Northern Territory,0.0
9,Non-binary,Australian Capital Territory,0.0
9,Non-binary,Other Territories,0.0
9,Non-binary,Outside Australia,0.0
9,Total,New South Wales,0.0
9,Total,Victoria,0.0
9,Total,Queensland,0.0
9,Total,South Australia,0.0
9,Total,Western Australia,0.0
9,Total,Tasmania,0.0
9,Total,Northern Territory,0.0
9,Total,Australian Capital Territory,0.0
9,Total,Other Territories,0.0
9,Total,Outside Australia,0.0
10,Man,New South Wales,0.0
10,Man,Victoria,0.0
10,Man,Queensland,0.0
10,Man,South Australia,0.0
10,Man,Western Australia,0.0
10,Man,Tasmania,0.0
10,Man,Northern Territory,0.0
10,Man,Australian Capital Territory,0.0
10,Man,Other Territories,0.0
10,Man,Outside Australia,0.0
10,Woman,New South Wales,0.0
10,Woman,Victoria,0.0
10,Woman,Queensland,0.0
10,Woman,South Australia,0.0
10,Woman,Western Australia,0.0
10,Woman,Tasmania,0.0
10,Woman,Northern Territory,0.0
10,Woman,Australian Capital Territory,0.0
10,Woman,Other Territories,0.0
10,Woman,Outside Australia,0.0
10,Non-binary,New South Wales,0.0
10,Non-binary,Victoria,0.0
10,Non-binary,Queensland,0.0
10,Non-binary,South Australia,0.0
10,Non-binary,Western Australia,0.0
10,Non-binary,Tasmania,0.0
10,Non-binary,Northern Territory,0.0
10,Non-binary,Australian Capital Territory,0.0
10,Non-binary,Other Territories,0.0
10,Non-binary,Outside Australia,0.0
10,Total,New South Wales,0.0
10,Total,Victoria,0.0
10,Total,Queensland,0.0
10,Total,South Australia,0.0
10,Total,Western Australia,0.0
10,Total,Tasmania,0.0
10,Total,Northern Territory,0.0
10,Total,Australian Capital Territory,0.0
10,Total,Other Territories,0.0
10,Total,Outside Australia,0.0
11,Man,New South Wales,0.0
11,Man,Victoria,0.0
11,Man,Queensland,0.0
11,Man,South Australia,0.0
11,Man,Western Australia,0.0
11,Man,Tasmania,0.0
11,Man,Northern Territory,0.0
11,Man,Australian Capital Territory,0.0
11,Man,Other Territories,0.0
11,Man,Outside Australia,0.0
11,Woman,New South Wales,0.0
11,Woman,Victoria,0.0
11,Woman,Queensland,0.0
11,Woman,South Australia,0.0
11,Woman,Western Australia,0.0
11,Woman,Tasmania,0.0
11,Woman,Northern Territory,0.0
11,Woman,Australian Capital Territory,0.0
11,Woman,Other Territories,0.0
11,Woman,Outside Australia,0.0
11,Non-binary,New South Wales,0.0
11,Non-binary,Victoria,0.0
11,Non-binary,Queensland,0.0
11,Non-binary,South Australia,0.0
11,Non-binary,Western Australia,0.0
11,Non-binary,Tasmania,0.0
11,Non-binary,Northern Territory,0.0
11,Non-binary,Australian Capital Territory,0.0
11,Non-binary,Other Territories,0.0
11,Non-binary,Outside Australia,0.0
11,Total,New South Wales,0.0
11,Total,Victoria,0.0
11,Total,Queensland,0.0
11,Total,South Australia,0.0
11,Total,Western Australia,0.0
11,Total,Tasmania,0.0
11,Total,Northern Territory,0.0
11,Total,Australian Capital Territory,0.0
11,Total,Other Territories,0.0
11,Total,Outside Australia,0.0
12,Man,New South Wales,0.0
12,Man,Victoria,0.0
12,Man,Queensland,0.0
12,Man,South Australia,0.0
12,Man,Western Australia,0.0
12,Man,Tasmania,0.0
12,Man,Northern Territory,0.0
12,Man,Australian Capital Territory,0.0
12,Man,Other Territories,0.0
12,Man,Outside Australia,0.0
12,Woman,New South Wales,0.0
12,Woman,Victoria,0.0
12,Woman,Queensland,0.0
12,Woman,South Australia,0.0
12,Woman,Western Australia,0.0
12,Woman,Tasmania,0.0
12,Woman,Northern Territory,0.0
12,Woman,Australian Capital Territory,0.0
12,Woman,Other Territories,0.0
12,Woman,Outside Australia,0.0
12,Non-binary,New South Wales,0.0
12,Non-binary,Victoria,0.0
12,Non-binary,Queensland,0.0
12,Non-binary,South Australia,0.0
12,Non-binary,Western Australia,0.0
12,Non-binary,Tasmania,0.0
12,Non-binary,Northern Territory,0.0
12,Non-binary,Australian Capital Territory,0.0
12,Non-binary,Other Territories,0.0
12,Non-binary,Outside Australia,0.0
12,Total,New South Wales,0.0
12,Total,Victoria,0.0
12,Total,Queensland,0.0
12,Total,South Australia,0.0
12,Total,Western Australia,0.0
12,Total,Tasmania,0.0
12,Total,Northern Territory,0.0
12,Total,Australian Capital Territory,0.0
12,Total,Other Territories,0.0
12,Total,Outside Australia,0.0
13,Man,New South Wales,0.0
13,Man,Victoria,0.0
13,Man,Queensland,0.0
13,Man,South Australia,0.0
13,Man,Western Australia,0.0
13,Man,Tasmania,0.0
13,Man,Northern Territory,0.0
13,Man,Australian Capital Territory,0.0
13,Man,Other Territories,0.0
13,Man,Outside Australia,0.0
13,Woman,New South Wales,0.0
13,Woman,Victoria,0.0
13,Woman,Queensland,0.0
13,Woman,South Australia,0.0
13,Woman,Western Australia,0.0
13,Woman,Tasmania,0.0
13,Woman,Northern Territory,0.0
13,Woman,Australian Capital Territory,0.0
13,Woman,Other Territories,0.0
13,Woman,Outside Australia,0.0
13,Non-binary,New South Wales,0.0
13,Non-binary,Victoria,0.0
13,Non-binary,Queensland,0.0
13,Non-binary,South Australia,0.0
13,Non-binary,Western Australia,0.0
13,Non-binary,Tasmania,0.0
13,Non-binary,Northern Territory,0.0
13,Non-binary,Australian Capital Territory,0.0
13,Non-binary,Other Territories,0.0
13,Non-binary,Outside Australia,0.0
13,Total,New South Wales,0.0
13,Total,Victoria,0.0
13,Total,Queensland,0.0
13,Total,South Australia,0.0
13,Total,Western Australia,0.0
13,Total,Tasmania,0.0
13,Total,Northern Territory,0.0
13,Total,Australian Capital Territory,0.0
13,Total,Other Territories,0.0
13,Total,Outside Australia,0.0
14,Man,New South Wales,0.0
14,Man,Victoria,0.0
14,Man,Queensland,0.0
14,Man,South Australia,0.0
14,Man,Western Australia,0.0
14,Man,Tasmania,0.0
14,Man,Northern Territory,0.0
14,Man,Australian Capital Territory,0.0
14,Man,Other Territories,0.0
14,Man,Outside Australia,0.0
14,Woman,New South Wales,0.0
14,Woman,Victoria,0.0
14,Woman,Queensland,0.0
14,Woman,South Australia,0.0
14,Woman,Western Australia,0.0
14,Woman,Tasmania,0.0
14,Woman,Northern Territory,0.0
14,Woman,Australian Capital Territory,0.0
14,Woman,Other Territories,0.0
14,Woman,Outside Australia,0.0
14,Non-binary,New South Wales,0.0
14,Non-binary,Victoria,0.0
14,Non-binary,Queensland,0.0
14,Non-binary,South Australia,0.0
14,Non-binary,Western Australia,0.0
14,Non-binary,Tasmania,0.0
14,Non-binary,Northern Territory,0.0
14,Non-binary,Australian Capital Territory,0.0
14,Non-binary,Other Territories,0.0
14,Non-binary,Outside Australia,0.0
14,Total,New South Wales,0.0
14,Total,Victoria,0.0
14,Total,Queensland,0.0
14,Total,South Australia,0.0
14,Total,Western Australia,0.0
14,Total,Tasmania,0.0
14,Total,Northern Territory,0.0
14,Total,Australian Capital Territory,0.0
14,Total,Other Territories,0.0
14,Total,Outside Australia,0.0
15,Man,New South Wales,0.0
15,Man,Victoria,0.0
15,Man,Queensland,0.0
15,Man,South Australia,0.0
15,Man,Western Australia,0.0
15,Man,Tasmania,0.0
15,Man,Northern Territory,0.0
15,Man,Australian Capital Territory,0.0
15,Man,Other Territories,0.0
15,Man,Outside Australia,0.0
15,Woman,New South Wales,0.0
15,Woman,Victoria,0.0
15,Woman,Queensland,0.0
15,Woman,South Australia,0.0
15,Woman,Western Australia,0.0
15,Woman,Tasmania,0.0
15,Woman,Northern Territory,0.0
15,Woman,Australian Capital Territory,0.0
15,Woman,Other Territories,0.0
15,Woman,Outside Australia,0.0
15,Non-binary,New South Wales,0.0
15,Non-binary,Victoria,0.0
15,Non-binary,Queensland,0.0
15,Non-binary,South Australia,0.0
15,Non-binary,Western Australia,0.0
15,Non-binary,Tasmania,0.0
15,Non-binary,Northern Territory,0.0
15,Non-binary,Australian Capital Territory,0.0
15,Non-binary,Other Territories,0.0
15,Non-binary,Outside Australia,0.0
15,Total,New South Wales,0.0
15,Total,Victoria,0.0
15,Total,Queensland,0.0
15,Total,South Australia,0.0
15,Total,Western Australia,0.0
15,Total,Tasmania,0.0
15,Total,Northern Territory,0.0
15,Total,Australian Capital Territory,0.0
15,Total,Other Territories,0.0
15,Total,Outside Australia,0.0
16,Man,New South Wales,28.8
16,Man,Victoria,16.3
16,Man,Queensland,11.9
16,Man,South Australia,4.8
16,Man,Western Australia,4.6
16,Man,Tasmania,0.0
16,Man,Northern Territory,0.0
16,Man,Australian Capital Territory,1.0
16,Man,Other Territories,0.0
16,Man,Outside Australia,0.0
16,Woman,New South Wales,9.9
16,Woman,Victoria,7.0
16,Woman,Queensland,9.9
16,Woman,South Australia,5.0
16,Woman,Western Australia,7.6
16,Woman,Tasmania,0.0
16,Woman,Northern Territory,0.8
16,Woman,Australian Capital Territory,1.2
16,Woman,Other Territories,0.0
16,Woman,Outside Australia,0.0
16,Non-binary,New South Wales,0.0
16,Non-binary,Victoria,0.0
16,Non-binary,Queensland,0.0
16,Non-binary,South Australia,0.0
16,Non-binary,Western Australia,0.0
16,Non-binary,Tasmania,0.0
16,Non-binary,Northern Territory,0.0
16,Non-binary,Australian Capital Territory,0.0
16,Non-binary,Other Territories,0.0
16,Non-binary,Outside Australia,0.0
16,Total,New South Wales,32.8
16,Total,Victoria,18.8
16,Total,Queensland,12.7
16,Total,South Australia,8.6
16,Total,Western Australia,11.4
16,Total,Tasmania,0.0
16,Total,Northern Territory,0.7
16,Total,Australian Capital Territory,3.2
16,Total,Other Territories,0.0
16,Total,Outside Australia,0.0
17,Man,New South Wales,21.1
17,Man,Victoria,19.4
17,Man,Queensland,17.9
17,Man,South Australia,2.6
17,Man,Western Australia,9.3
17,Man,Tasmania,1.3
